Date,Close,Open,High,Low,Volume
2025-04-13,79.62967385136938,79.68955289220123,79.68805670951596,78.74681680617276,1275141
2025-04-14,78.17336778069286,78.30694885862124,79.18177365907457,77.53196922761039,969988
2025-04-15,80.60445696305864,81.36059562138324,81.64834817452436,80.19557148496999,1025115
2025-04-16,79.34984328288914,79.72692319595107,79.61628791554377,78.5034385883619,965385
2025-04-17,78.84666765045003,78.61923299642831,80.16263550550943,77.92471704239996,1003115
2025-04-18,80.13741475053239,79.77743160485335,80.34544454843115,79.02978826737287,780744
2025-04-19,78.17266280745348,78.36493596506699,79.3477096797085,77.66554901442942,711989
2025-04-20,78.53610304913451,78.0176731931572,78.72910007518114,78.40485502136313,1318901
2025-04-21,80.59711462044451,81.33516608081541,80.81692194855103,80.47886762242597,830607
2025-04-22,78.01400412177908,78.4740683539758,80.11795337856323,77.07275816691762,801721
2025-04-23,78.30988605420244,78.12618059492381,78.35240430230581,77.6701446611162,569321
2025-04-24,78.7247448829087,78.05041448914479,78.90654750266202,78.43450776104713,872207
2025-04-25,79.96359347988283,80.50489598063987,80.52030510722331,79.64906563099478,735382
2025-04-26,77.99336936324468,77.9487026209567,79.43543251973963,77.97095030732032,1328403
2025-04-27,75.94143149313258,76.41143920641666,76.79696110327218,74.97055684771799,1201963
2025-04-28,76.74176542925618,76.1299694623306,76.94811535742757,76.59511263073884,862369
2025-04-29,77.20526216838601,76.97388763946437,78.05955839719114,77.1694107096401,1450487
2025-04-30,77.59977001824804,77.60180456770891,79.59669130731197,76.5445247802686,1196353
2025-05-01,78.14521602285384,78.16357256609699,78.19149239603982,77.56205456160362,935033
2025-05-02,77.09021696908349,76.91673874485035,77.10095509044143,76.59261181334072,500118
2025-05-03,77.45601574890065,77.6972331197462,77.47470208017202,75.78044482972834,1458188
2025-05-04,77.91776587262339,77.50183287933608,78.07210909274784,77.67795194810581,722085
2025-05-05,76.81234431839955,76.7576618082629,76.92323093506603,76.64400981413942,670920
2025-05-06,79.68631583624229,79.73424541475386,80.1434459548774,79.48759116639647,1204514
2025-05-07,80.44944446361363,80.6563760556663,80.88938944384114,79.18039206337086,1487950
2025-05-08,78.54069531730973,78.82014895392595,78.56641996347652,78.46584954356668,1276854
2025-05-09,79.57987292554525,79.13237855176936,80.01232966785943,79.35782794990229,1112781
2025-05-10,78.03653004364683,77.43794531077187,78.59281015701056,77.5621487012076,1118950
2025-05-11,79.27276072318799,79.77918556810761,79.35713090292333,79.1248305195006,1170683
2025-05-12,81.11758940145225,81.25237195933279,81.32442077374694,80.75545321505109,1151785
2025-05-13,79.79426573381068,79.49564106582982,80.99436589573823,79.63939304911467,1056238
2025-05-14,81.33968297755467,81.97053402724971,83.49597341553223,80.46639431587236,1020840
2025-05-15,82.01932634057634,82.06676411847332,82.91457290748437,81.17738540721645,987481
2025-05-16,83.37602468389389,83.86765023953465,84.41496098157306,83.2651598555551,849207
2025-05-17,86.54730345720212,86.57652116969997,88.34176679349639,85.94136777092967,943864
2025-05-18,86.131204592738,87.01867809839835,86.42636554550928,85.10189653580012,661408
2025-05-19,84.84141363757287,85.58604163001611,85.15654931911133,83.54912033521192,980332
2025-05-20,83.34054454572765,83.2368005071946,84.51357245665028,82.87473603462647,802281
2025-05-21,81.98907713228172,82.38736816046813,82.62680185621836,81.67980459708295,779282
2025-05-22,81.87084607999128,82.13503345515235,82.78008392103418,80.58913831167155,1035978
2025-05-23,82.43764118100125,83.0017749672455,83.88217160167157,82.38343821670233,1278400
2025-05-24,82.9020796817844,82.50210887370523,83.67777652883674,82.44180772777231,1183663
2025-05-25,84.28187412221301,84.57098263617776,85.35356458677056,82.69639968890598,685899
2025-05-26,84.31221878591732,84.7584093704355,84.9206765154703,83.09136613814789,802074
2025-05-27,86.7716636703174,86.00861991431933,87.75136067590176,84.8637231608761,1188154
2025-05-28,86.32104656224892,85.81034599641391,86.77381794553273,85.94122148393777,803502
2025-05-29,91.02583565263267,90.09772158728092,91.4712929364618,90.56883659948636,955073
2025-05-30,92.17397609961544,92.04981460401962,93.30045989409027,91.23266520683195,1110010
2025-05-31,90.60304109485102,90.92809864729688,91.24903935554575,89.96124861180637,806331
2025-06-01,88.67157905876054,89.33766091935765,88.88467938418661,88.45539711610309,1021075
2025-06-02,89.53607803490456,89.56924881511279,89.87167788564324,89.0310241519099,733194
2025-06-03,89.1448720150114,89.87078563686944,89.77865636874438,88.00354629741366,879726
2025-06-04,90.4267761555028,89.80278552733338,90.8285091457213,89.63784112020663,1063956
2025-06-05,91.29168588803181,90.51416261502781,91.62121798629344,90.69810627100951,681401
2025-06-06,91.16784157226384,91.14252075320029,92.224777530695,91.07742507789553,1088094
2025-06-07,89.63295124575609,89.80507584405588,90.60194021111946,87.97775600740259,996072
2025-06-08,86.92630999217992,86.91209982314021,87.4617200872245,85.99612479102416,1110497
2025-06-09,86.15872468038872,85.2680838069388,86.66973316031762,84.84435164844164,1044782
2025-06-10,87.64306511159141,87.60401134446258,87.91436109895,87.03665567139304,1272828
2025-06-11,88.02710605723833,87.45296268189146,88.31419151861508,87.9869780062738,1025044
2025-06-12,85.84273317597815,86.13016578560062,86.91672326508302,85.63384394178418,914118
2025-06-13,86.14864392947598,86.30655363831681,86.94468067606469,85.94082233696382,1024459
2025-06-14,86.82115018879088,86.4131429683502,86.98168435037434,86.51549164423547,1108659
2025-06-15,85.2950819195318,85.07593031548194,85.74093894809576,84.22758034241332,1009772
2025-06-16,85.56585133781799,85.1126888040732,86.46344501251757,84.33048186302862,1008118
2025-06-17,85.67402149393406,85.64717164229906,86.27746105876084,85.6036392757005,859601
2025-06-18,83.72413165881808,84.12397396579085,84.90335364894901,82.78868542576075,867419
2025-06-19,84.33161279325718,83.9159734569582,85.64434328050024,84.04258698120559,719478
2025-06-20,85.28588322529922,85.50082348661209,85.80272416473754,84.89633720818392,1349915
2025-06-21,87.141791450671,86.9107534566943,88.25758052669649,86.64528603557689,751227
2025-06-22,88.98710960279035,88.63433229466233,90.54865022481617,88.58870669578667,861418
2025-06-23,86.54411201289454,86.49779777559111,88.34589933168283,85.98787330766241,856318
2025-06-24,84.9295017180376,84.4898886450351,86.37029365849024,83.80065909712344,1178984
2025-06-25,85.81282844043436,85.57527737615474,85.9939084975443,85.6441880662293,941010
2025-06-26,86.7031982364931,86.18389901457188,86.78705159759875,86.08846930304695,1249548
2025-06-27,87.60499418925755,88.46559285852068,88.0823705235927,87.52638123949154,865301
2025-06-28,94.36412508570801,94.38076315685414,94.74076638791743,93.00517107514045,1055798
2025-06-29,95.45099316944246,95.11704569602304,95.48691586668333,94.80536999940523,832930
2025-06-30,97.62835563204604,97.7328081661624,98.7054911171162,95.87012710148255,1429029
2025-07-01,99.50087093640752,99.44498724253339,99.61452844167644,99.46091342576618,762480
2025-07-02,100.80710096000684,100.69572443636065,100.95861580842836,99.36477805830405,1061964
2025-07-03,100.18155409862196,100.48919497105183,100.54582646371018,100.05321710489538,1126755
2025-07-04,101.71226657447252,102.09750570515529,101.77018725907419,101.0195534971118,1082759
2025-07-05,100.15032171639959,99.88467241337902,100.45858617819377,99.30841449759922,962942
2025-07-06,99.68598755550241,99.39898250564673,101.39078580658423,99.0354128967108,974035
2025-07-07,98.72827726248222,98.5925003613927,100.05931750403111,98.28776804543868,1008762
2025-07-08,98.89981594488766,97.76151804732771,99.63490276586057,97.03106363977885,970599
2025-07-09,103.48809205086751,102.70407089027023,103.66491743276048,103.02000887085113,1192775
2025-07-10,99.63364661738628,100.3145799560511,99.81695592456278,97.21864725466091,1442104
2025-07-11,101.0111020879551,101.84190209615443,101.02972240690261,99.41118438994992,888501
2025-07-12,97.76315904809182,97.64142629837254,98.10296590352662,97.01975365838048,726039
2025-07-13,96.85018436289593,97.12938260373424,97.37294260839214,96.08913546051868,982343
2025-07-14,98.96917070289972,99.12319155128132,99.73945243517188,98.54809888230835,1515941
2025-07-15,99.10630242362289,100.63198488626816,99.30039741442232,98.14796812284897,839265
2025-07-16,96.97998705592641,97.52286885802175,97.92881284901618,96.93371658891571,1327823
2025-07-17,95.60228216533025,95.54113609695699,95.99258111679615,95.59883805574377,1335540
2025-07-18,96.91126430859832,96.44825114761541,98.56125960537612,95.78867844299745,889282
2025-07-19,95.50534036125877,94.73821934831732,96.4882389555337,94.06951469617067,1113796
2025-07-20,95.9283499207378,96.02593957502587,96.38170488738358,95.08671075256177,1325679
2025-07-21,96.02537538382637,95.66223106263756,96.27122889729547,95.81319370644266,924174
2025-07-22,94.78357456178314,94.10954310913603,95.71500420326306,94.7580912025332,959283
2025-07-23,98.85726660817653,98.53767446818063,100.50370912002994,98.65126506015822,883663
2025-07-24,100.12050237078307,99.57907672348311,101.13609477577805,98.07630716343722,797048
2025-07-25,96.07534855804761,96.88581216132955,97.84397489231476,95.8378720262343,870144
2025-07-26,96.4432293585359,96.8683702849913,97.67729470738382,95.7855017260503,755211
2025-07-27,95.17637720531111,95.17258316972475,95.77105689166761,94.22307156652965,1006816
2025-07-28,96.80852517533057,97.52488122246966,96.83378353624244,96.53639612752416,846005
2025-07-29,95.28375075067743,95.3206104633869,95.77699568147962,93.57084760115562,1046757
2025-07-30,95.07462875593745,94.66519737746425,95.7646269920123,94.46534978467892,688820
2025-07-31,96.04436578032382,96.77580321035434,96.22374473475426,95.49578054211646,1066176
2025-08-01,97.71698838780367,97.98029172020769,98.45512584009482,97.15747773783531,1166705
2025-08-02,95.38097308523862,94.88630534759572,95.96424471632183,94.0462542529017,601252
2025-08-03,94.75241011509264,94.66223487265994,96.08525540650773,93.87629741579686,1074811
2025-08-04,93.86184109799689,93.45090539118836,94.72840482042538,93.80587093493627,1245533
2025-08-05,92.64477358985648,92.00422774987996,93.89703873237869,92.04542047688165,758071
2025-08-06,95.92524023469736,96.36945925343213,96.86134899700201,95.25546784373886,1334514
2025-08-07,96.7117921170126,97.63510764300217,97.73078798100593,96.3312453490527,1083803
2025-08-08,94.28261635871775,93.62331330864708,95.17773447078909,93.43860476940975,858997
